id,AVG_HOME_AGE,AVG_AWAY_AGE
1559,26.818,26.636
1560,23.364,24.091
1561,25.727,26.364
1562,25.0,26.818
1563,24.364,26.273
1564,27.0,24.455
1565,24.364,27.182
1566,26.636,26.0
1567,,26.818
1568,24.545,24.455
1569,26.273,27.545
1570,25.818,24.909
1571,27.273,26.909
1572,25.909,24.545
1573,25.091,24.636
1574,26.636,
1575,27.273,24.364
1576,24.455,24.909
1577,25.545,26.182
1578,23.727,26.727
1579,24.364,25.545
1580,26.0,27.364
1581,23.364,23.364
1582,24.909,26.273
1583,24.636,26.273
1584,26.727,26.182
1585,25.727,25.727
1586,25.091,27.091
1587,24.0,24.364
1588,26.636,25.0
1589,24.091,23.0
1590,27.0,26.636
1591,,26.818
1592,27.364,26.636
1593,25.818,27.636
1594,25.182,23.727
1595,27.364,25.091
1596,25.727,27.091
1597,25.909,26.727
1598,27.182,24.0
1599,23.0,26.455
1600,24.545,
1601,24.455,23.727
1602,26.364,
1603,23.545,26.818
1604,27.182,23.636
1605,27.545,23.0
1606,27.364,24.182
1607,,26.273
1608,27.182,26.545
1609,24.636,27.364
1610,24.455,25.545
1611,26.455,23.909
1612,26.818,28.182
1613,25.0,26.818
1614,25.545,27.091
1615,23.727,23.727
1616,23.636,27.182
1617,27.091,25.273
1618,25.909,23.909
1619,23.545,26.0
1620,26.909,23.909
1621,27.455,26.636
1622,,25.091
1623,27.273,26.364
1624,23.455,24.636
1625,26.091,26.364
1626,25.091,23.636
1627,25.909,25.0
1628,26.182,27.727
1629,25.182,24.091
1630,26.545,26.727
1631,25.364,27.273
1632,23.545,
1633,25.545,25.818
1634,25.545,24.909
1635,23.545,23.0
1636,26.545,26.091
1637,27.364,26.273
1638,,26.909
1639,27.364,23.818
1640,24.182,26.636
1641,25.091,26.091
1642,23.636,27.818
1643,25.182,25.273
1644,26.545,26.636
1645,26.455,
1646,27.727,23.636
1647,25.909,24.273
1648,24.818,25.182
1649,26.636,24.818
1650,26.909,27.091
1651,23.727,25.455
1652,27.091,26.273
1653,26.0,23.727
1654,28.455,25.455
1655,27.364,26.636
1656,24.273,25.727
1657,26.273,23.727
1658,25.364,24.182
1659,26.273,28.636
1660,26.364,26.636
1661,26.636,25.727
1662,28.636,25.818
1663,26.364,25.545
1664,23.182,26.636
1665,26.182,25.545
1666,25.455,25.364
1667,27.455,25.909
1668,22.545,26.636
1669,26.636,23.545
1670,25.727,26.091
1671,26.273,24.091
1672,25.0,24.455
1673,25.273,26.364
1674,22.273,26.727
1675,26.727,25.727
1676,26.364,26.364
1677,26.182,27.091
1678,28.545,26.182
1679,27.545,23.182
1680,23.818,28.636
1681,25.909,25.273
1682,24.091,25.364
1683,25.727,26.818
1684,24.455,26.818
1685,25.727,27.455
1686,26.727,25.091
1687,24.909,22.091
1688,26.091,26.636
1689,26.182,25.818
1690,24.909,26.909
1691,25.818,26.727
1692,26.182,24.636
1693,26.0,24.909
1694,27.0,26.909
1695,24.455,23.636
1696,22.545,24.455
1697,25.273,25.545
1698,26.091,26.818
1699,24.545,24.818
1700,26.909,22.545
1701,25.818,24.727
1702,23.636,26.545
1703,27.0,25.545
1704,27.182,25.364
1705,25.364,26.182
1706,24.0,26.818
1707,26.0,25.273
1708,25.455,24.636
1709,25.0,26.091
1710,26.364,
1711,24.545,27.0
1712,22.273,27.364
1713,26.273,24.364
1714,24.909,24.182
1715,25.545,25.818
1716,27.909,26.455
1717,26.818,25.0
1718,27.727,25.182
1719,,27.091
1720,25.273,22.545
1721,26.545,22.818
1722,25.727,
1723,25.636,27.727
1724,27.182,26.273
1725,25.0,27.091
1726,26.273,25.273
1727,26.273,25.091
1728,24.636,24.545
1729,27.909,25.909
1730,23.545,25.0
1731,26.273,26.909
1732,25.727,26.182
1733,27.182,
1734,26.273,27.909
1735,24.545,24.0
1736,26.273,27.545
1737,28.182,28.818
1738,27.455,28.091
1739,24.182,27.636
1740,24.636,23.818
1741,24.364,23.455
1742,26.727,26.727
1743,27.273,27.364
1744,28.182,
1745,26.727,27.182
1746,27.091,
1747,25.909,24.545
1748,28.909,26.636
1749,26.818,27.273
1750,24.545,26.455
1751,26.545,28.909
1752,24.364,26.364
1753,27.0,27.091
1754,27.0,23.636
1755,24.364,27.0
1756,27.818,26.364
1757,29.091,24.091
1758,27.0,25.455
1759,24.0,27.455
1760,26.818,24.727
1761,25.727,28.182
1762,27.273,26.182
1763,26.182,24.545
1764,24.455,24.818
1765,,26.818
1766,29.0,27.909
1767,27.273,27.364
1768,26.455,29.091
1769,26.455,29.091
1770,24.0,26.818
1771,25.545,27.636
1772,26.909,24.727
1773,27.0,26.0
1774,27.273,25.818
1775,28.636,24.364
1776,27.0,27.545
1777,24.909,27.455
1778,27.182,24.182
1779,25.818,28.636
1780,25.636,27.182
1781,24.545,27.909
1782,26.545,27.909
1783,24.0,27.0
1784,24.455,23.0
1785,28.182,27.182
1786,28.455,25.091
1787,26.091,27.091
1788,26.909,26.636
1789,28.0,27.0
1790,26.182,27.091
1791,24.727,26.727
1792,26.818,28.636
1793,24.182,26.0
1794,25.545,26.455
1795,28.273,29.455
1796,29.273,27.455
1797,26.455,24.727
1798,26.909,23.909
1799,26.455,
1800,23.545,26.545
1801,27.0,25.0
1802,26.273,26.818
1803,25.636,29.636
1804,28.636,26.455
1805,28.636,26.545
1806,27.091,27.091
1807,24.727,28.818
1808,27.455,24.182
1809,27.636,27.727
1810,25.909,24.818
1811,24.727,26.545
1812,26.818,27.091
1813,24.273,24.0
1814,24.909,26.818
1815,28.636,26.091
1816,28.364,28.818
1817,26.545,28.727
1818,27.545,25.818
1819,26.091,26.0
1820,23.909,25.636
1821,25.818,26.909
1822,26.909,27.636
1823,26.364,24.545
1824,28.909,28.091
1825,28.818,24.727
1826,28.091,30.091
1827,25.364,24.818
1828,28.182,25.909
1829,27.182,27.091
1830,25.909,28.909
1831,24.273,28.545
1832,25.727,25.364
1833,24.727,25.727
1834,24.0,27.909
1835,28.909,25.818
1836,28.091,28.0
1837,25.909,27.545
1838,27.182,25.455
1839,26.455,24.364
1840,24.273,26.091
1841,25.909,26.273
1842,,25.727
1843,27.909,26.636
1844,29.091,24.636
1845,24.455,24.818
1846,27.091,27.0
1847,28.455,27.182
1848,27.0,27.909
1849,25.545,24.818
1850,24.818,28.364
1851,26.545,28.273
1852,26.545,26.091
1853,25.636,25.909
1854,29.818,24.182
1855,28.273,27.0
1856,28.545,26.727
1857,23.818,24.636
1858,27.545,25.727
1859,27.727,28.091
1860,24.0,27.545
1861,26.727,25.091
1862,26.545,27.0
1863,24.091,26.364
1864,25.273,25.818
1865,28.636,29.455
1866,29.455,25.091
1867,28.182,27.273
1868,26.0,25.0
1869,27.727,26.455
1870,27.0,26.364
1871,24.636,27.091
1872,26.273,28.364
1873,23.909,26.0
1874,29.818,25.182
1875,26.727,26.455
1876,25.545,24.455
1877,27.909,24.0
1878,27.182,28.455
1879,26.182,28.364
1880,25.818,28.455
1881,26.273,28.0
1882,25.455,28.909
1883,30.0,26.455
1884,27.273,25.818
1885,26.636,24.091
1886,24.0,25.727
1887,29.091,26.182
1888,27.0,24.364
1889,28.0,26.636
1890,24.545,26.273
1891,26.636,27.0
1892,26.455,27.091
1893,24.182,28.727
1894,26.273,26.091
1895,28.364,28.455
1896,26.545,25.636
1897,27.636,24.545
1898,27.909,24.0
1899,25.727,27.727
1900,25.818,24.818
1901,26.273,28.455
1902,26.0,26.455
1903,25.0,24.545
1904,29.091,26.545
1905,25.909,27.0
1906,29.909,25.455
1907,25.818,28.364
1908,27.364,27.909
1909,25.455,28.727
1910,24.909,26.273
1911,26.0,25.182
1912,26.545,27.364
1913,24.545,26.364
1914,27.0,24.364
1915,28.455,
1916,27.636,25.636
1917,28.364,26.0
1918,28.364,29.455
1919,28.091,29.636
1920,24.818,28.455
1921,26.0,25.909
1922,26.545,25.182
1923,26.636,28.273
1924,25.727,24.545
1925,24.818,26.909
1926,26.909,26.455
1927,27.545,28.273
1928,26.727,26.818
1929,25.727,24.818
1930,25.364,24.091
1931,29.091,27.091
1932,28.545,26.909
1933,26.182,26.364
1934,25.545,
1935,26.182,27.636
1936,25.182,26.636
1937,28.364,25.909
1938,28.455,28.364
1939,26.909,27.0
1940,23.545,27.636
1941,,26.818
1942,25.818,25.364
1943,26.727,25.818
1944,26.364,28.545
1945,24.909,29.091
1946,27.818,28.545
1947,28.455,27.182
1948,28.909,25.091
1949,28.545,28.818
1950,24.818,26.091
1951,,
1952,25.727,28.091
1953,27.182,25.545
1954,25.182,27.091
1955,24.455,28.455
1956,27.273,24.455
1957,26.727,26.455
1958,28.091,23.727
1959,26.727,27.636
1960,25.364,28.636
1961,26.909,25.091
1962,25.0,
1963,28.818,
1964,28.636,28.818
1965,25.273,27.545
1966,28.818,26.727
1967,28.545,24.909
1968,26.818,27.455
1969,27.727,27.182
1970,24.909,25.636
1971,,
1972,26.545,26.818
1973,27.818,26.455
1974,28.364,25.455
1975,28.636,25.818
1976,27.818,25.0
1977,24.909,28.091
1978,28.364,28.909
1979,25.909,28.727
1980,,27.273
1981,25.273,
1982,26.727,26.545
1983,24.818,28.364
1984,24.545,28.636
1985,29.091,25.545
1986,28.091,27.182
1987,26.909,22.636
1988,27.455,27.909
1989,26.818,23.636
1990,,27.545
1991,24.909,27.091
1992,28.0,
1993,24.818,28.636
1994,25.091,25.545
1995,28.909,27.909
1996,28.091,28.636
1997,26.727,27.091
1998,28.182,27.273
1999,26.273,25.545
2000,24.091,24.636
2001,,26.455
2002,27.182,24.818
2003,28.636,29.636
2004,29.636,25.0
2005,28.727,27.818
2006,27.636,27.364
2007,25.364,26.0
2008,28.0,25.545
2009,27.091,28.909
2010,,26.091
2011,25.727,25.636
2012,26.727,28.818
2013,24.818,26.727
2014,24.818,29.636
2015,30.455,22.273
2016,27.727,
2017,26.273,27.636
2018,27.364,29.0
2019,26.909,24.818
2020,23.545,27.364
2021,,26.545
2022,25.091,25.091
2023,28.091,24.545
2024,29.091,29.636
2025,29.0,26.727
2026,27.636,
2027,26.364,26.455
2028,28.818,28.0
2029,27.364,23.364
2030,25.909,25.273
2031,27.545,
2032,24.0,27.364
2033,27.636,29.091
2034,27.182,28.727
2035,26.455,25.727
2036,29.0,
2037,28.0,27.0
2038,27.364,
2039,23.0,27.636
2040,26.818,25.273
2041,,27.545
2042,26.0,24.0
2043,26.636,27.636
2044,24.818,27.182
2045,29.364,27.0
2046,29.091,27.273
2047,28.636,23.0
2048,26.364,27.455
2049,26.545,27.273
2050,23.818,27.273
2051,25.636,26.455
2052,24.545,27.364
2053,27.0,24.636
2054,28.636,27.364
2055,25.182,26.182
2056,27.091,24.636
2057,28.909,25.909
2058,26.455,26.364
2059,26.455,29.091
2060,26.364,23.545
2061,24.273,26.909
2062,26.545,26.909
2063,23.455,26.909
2064,26.364,28.636
2065,27.091,24.364
2066,24.545,27.273
2067,26.636,26.273
2068,27.364,27.818
2069,27.0,27.364
2070,24.636,27.182
2071,27.273,26.364
2072,26.636,26.455
2073,24.091,24.818
2074,27.0,
2075,28.636,26.545
2076,27.818,25.545
2077,29.182,26.909
2078,26.273,23.455
2079,,24.273
2080,23.455,27.182
2081,26.545,27.364
2082,25.909,26.909
2083,23.455,26.273
2084,27.545,27.0
2085,24.364,28.455
2086,28.182,28.909
2087,26.182,24.273
2088,26.909,27.273
2089,26.727,24.545
2090,24.455,24.727
2091,26.545,25.636
2092,26.727,29.0
2093,23.727,27.727
2094,26.818,24.455
2095,28.727,
2096,27.0,
2097,27.182,26.364
2098,28.727,23.909
2099,,26.818
2100,24.091,27.0
2101,27.818,24.364
2102,26.727,27.909
2103,23.636,28.182
2104,,24.364
2105,24.364,27.273
2106,27.182,28.909
2107,26.091,27.091
2108,27.091,26.636
2109,25.273,27.455
2110,24.909,25.182
2111,27.0,27.182
2112,26.818,25.0
2113,24.455,26.091
2114,27.455,27.0
2115,27.636,25.455
2116,28.364,29.091
2117,28.636,28.545
2118,28.091,27.182
2119,28.727,26.909
2120,29.273,27.909
2121,26.545,25.909
2122,26.091,25.0
2123,25.364,28.818
2124,25.636,24.818
2125,25.0,27.727
2126,27.455,27.182
2127,26.091,29.545
2128,27.273,28.818
2129,27.636,26.364
2130,26.636,27.364
2131,29.0,26.727
2132,26.182,27.818
2133,28.727,27.727
2134,25.727,29.455
2135,27.545,27.182
2136,25.364,25.727
2137,28.545,25.727
2138,25.909,25.636
2139,27.364,29.364
2140,27.818,28.545
2141,25.182,25.091
2142,25.727,25.909
2143,26.455,25.364
2144,27.273,28.727
2145,24.727,25.909
2146,27.636,26.727
2147,27.273,26.909
2148,29.273,27.545
2149,26.091,29.091
2150,25.818,24.818
2151,28.636,27.545
2152,28.818,28.091
2153,27.455,24.636
2154,27.455,26.364
2155,24.818,27.182
2156,28.091,26.273
2157,25.455,27.455
2158,28.455,27.545
2159,26.364,28.909
2160,26.455,28.818
2161,25.818,26.091
2162,26.182,27.273
2163,29.636,28.909
2164,26.545,25.636
2165,27.364,27.909
2166,28.455,24.909
2167,25.0,27.909
2168,27.0,25.818
2169,27.182,28.091
2170,25.636,27.818
2171,27.0,26.091
2172,26.273,27.909
2173,26.727,29.364
2174,29.455,25.091
2175,25.909,24.909
2176,27.727,26.182
2177,28.091,27.727
2178,25.636,29.0
2179,27.182,28.182
2180,28.455,27.0
2181,25.636,28.909
2182,25.0,26.273
2183,27.0,24.455
2184,27.727,26.909
2185,28.636,25.818
2186,28.818,29.455
2187,26.545,
2188,26.091,26.545
2189,24.909,
2190,25.909,28.182
2191,28.364,29.455
2192,25.909,25.636
2193,27.545,27.545
2194,27.818,25.727
2195,26.636,27.364
2196,26.091,27.636
2197,26.364,26.455
2198,28.0,27.727
2199,26.182,28.636
2200,26.455,27.818
2201,25.545,27.636
2202,27.545,28.818
2203,27.273,26.0
2204,,25.364
2205,29.455,25.909
2206,27.455,26.091
2207,27.818,24.909
2208,28.182,28.818
2209,27.182,27.273
2210,26.636,28.364
2211,25.909,27.455
2212,,28.818
2213,26.182,26.455
2214,27.727,27.0
2215,29.455,25.455
2216,27.455,26.727
2217,26.091,27.545
2218,25.091,28.182
2219,26.091,26.091
2220,24.545,28.091
2221,26.273,28.818
2222,29.455,28.545
2223,26.636,27.909
2224,27.818,24.545
2225,27.818,26.909
2226,27.182,24.182
2227,25.273,28.636
2228,26.0,28.909
2229,26.818,26.364
2230,25.455,26.818
2231,28.636,26.091
2232,27.636,24.909
2233,27.091,27.455
2234,28.364,28.727
2235,26.727,27.727
2236,27.727,24.909
2237,28.182,26.091
2238,26.273,26.818
2239,24.909,27.818
2240,26.545,26.545
2241,26.727,27.545
2242,26.273,25.545
2243,26.636,29.455
2244,28.909,28.364
2245,27.545,29.0
2246,25.455,26.727
2247,26.182,26.364
2248,24.818,28.091
2249,29.727,25.0
2250,29.091,26.091
2251,24.818,28.818
2252,26.273,25.727
2253,28.636,27.364
2254,27.818,26.636
2255,29.545,25.273
2256,26.818,25.545
2257,27.182,29.273
2258,28.0,24.818
2259,26.545,26.909
2260,25.273,28.545
2261,28.818,26.727
2262,28.182,24.636
2263,27.636,28.818
2264,26.545,28.636
2265,28.273,26.0
2266,29.455,26.182
2267,26.364,25.545
2268,28.182,25.727
2269,24.636,26.909
2270,25.364,27.545
2271,26.182,28.545
2272,26.364,28.182
2273,26.364,25.818
2274,26.727,26.455
2275,29.182,28.182
2276,28.0,28.545
2277,25.636,27.364
2278,26.182,25.364
2279,27.909,28.182
2280,28.455,26.091
2281,25.091,25.455
2282,25.455,28.182
2283,27.182,25.818
2284,28.818,25.0
2285,26.636,29.727
2286,26.636,26.455
2287,26.364,28.273
2288,26.273,26.545
2289,25.182,25.909
2290,29.545,26.182
2291,26.727,27.455
2292,26.727,25.273
2293,26.0,28.091
2294,29.636,26.091
2295,27.636,26.636
2296,27.091,28.182
2297,28.455,28.182
2298,27.0,26.182
2299,29.909,26.727
2300,29.0,28.091
2301,27.091,27.182
2302,26.636,27.636
2303,28.182,28.455
2304,24.091,25.636
2305,25.182,25.636
2306,26.727,28.273
2307,26.182,26.182
2308,28.0,25.455
2309,25.0,30.0
2310,24.909,26.727
2311,28.273,25.0
2312,27.455,26.455
2313,27.545,26.0
2314,28.545,27.818
2315,29.455,26.364
2316,26.727,25.818
2317,27.091,28.818
2318,26.091,26.727
2319,25.273,27.182
2320,27.091,26.273
2321,26.545,25.455
2322,30.182,28.182
2323,27.636,27.818
2324,25.818,26.636
2325,28.636,24.909
2326,25.0,26.636
2327,26.727,28.818
2328,30.0,27.273
2329,25.273,28.636
2330,25.909,27.182
2331,25.455,26.818
2332,24.818,25.545
2333,26.636,24.364
2334,29.273,28.636
2335,28.545,28.455
2336,27.455,26.727
2337,27.818,26.909
2338,26.273,26.545
2339,25.091,27.364
2340,25.273,26.909
2341,29.364,28.636
2342,28.636,29.636
2343,26.0,29.545
2344,27.545,25.909
2345,26.364,27.818
2346,26.455,25.091
2347,28.0,26.727
2348,28.636,27.545
2349,25.818,28.091
2350,25.818,25.545
2351,25.364,25.727
2352,28.636,26.727
2353,25.818,27.909
2354,29.0,28.0
2355,27.909,26.455
2356,29.364,27.545
2357,28.636,26.455
2358,29.545,25.182
2359,26.455,24.727
2360,26.818,25.636
2361,24.909,31.818
2362,25.727,29.545
2363,26.545,29.545
2364,26.545,28.182
2365,27.455,28.0
2366,28.455,28.182
2367,28.182,26.727
2368,26.636,25.364
2369,24.727,24.909
2370,29.545,28.0
2371,29.364,27.0
2372,30.909,28.455
2373,29.818,26.0
2374,28.727,26.091
2375,28.182,
2376,26.091,27.455
2377,26.636,27.273
2378,27.0,26.545
2379,25.818,24.727
2380,26.273,29.545
2381,26.636,27.273
2382,25.0,26.0
2383,26.545,28.091
2384,26.455,30.364
2385,27.909,27.636
2386,28.455,26.364
2387,26.273,29.636
2388,27.818,28.364
2389,25.273,25.364
2390,25.0,28.545
2391,24.727,27.636
2392,29.364,26.364
2393,27.545,27.818
2394,27.182,26.0
2395,29.364,26.273
2396,26.636,29.0
2397,26.727,28.545
2398,26.909,29.0
2399,28.636,27.545
2400,29.182,24.636
2401,26.364,27.0
2402,26.818,25.182
2403,28.091,25.636
2404,29.091,29.545
2405,27.636,26.182
2406,26.545,28.364
2407,27.818,27.0
2408,26.0,27.818
2409,25.0,27.182
2410,25.545,26.545
2411,24.727,29.0
2412,27.273,28.727
2413,28.636,26.273
2414,26.818,27.818
2415,26.636,27.364
2416,29.091,25.273
2417,28.364,26.818
2418,27.545,28.909
2419,26.636,25.182
2420,27.273,28.364
2421,28.909,27.0
2422,27.0,24.909
2423,26.545,27.182
2424,27.818,26.091
2425,26.273,27.545
2426,30.364,27.273
2427,27.545,
2428,27.182,26.455
2429,26.818,25.636
2430,25.545,28.455
2431,26.727,29.182
2432,27.818,27.091
2433,24.455,26.909
2434,27.636,24.818
2435,26.909,26.273
2436,27.0,26.909
2437,28.273,25.364
2438,29.364,27.818
2439,26.182,27.818
2440,24.727,27.273
2441,26.091,27.727
2442,26.818,24.727
2443,28.455,24.0
2444,27.909,27.091
2445,27.273,27.091
2446,27.273,26.091
2447,28.091,27.636
2448,26.273,25.273
2449,27.182,26.818
2450,24.636,26.273
2451,25.182,26.0
2452,27.545,27.273
2453,26.636,28.909
2454,23.818,29.091
2455,27.0,28.182
2456,26.455,27.091
2457,27.818,25.455
2458,29.091,25.909
2459,26.182,27.545
2460,25.636,
2461,26.909,28.182
2462,25.636,23.818
2463,28.0,26.818
2464,26.727,26.636
2465,27.727,25.455
2466,29.091,24.364
2467,27.182,27.0
2468,26.909,27.182
2469,25.455,25.0
2470,23.545,27.545
2471,25.273,28.818
2472,26.273,29.091
2473,29.818,25.818
2474,28.636,27.636
2475,26.455,25.818
2476,28.182,26.909
2477,27.636,27.273
2478,25.091,26.636
2479,29.091,25.364
2480,28.727,26.545
2481,29.182,27.273
2482,27.0,24.727
2483,27.364,28.818
2484,27.727,29.091
2485,25.455,25.727
2486,26.909,26.636
2487,28.0,25.364
2488,24.0,27.182
2489,27.636,27.273
2490,27.182,28.818
2491,27.545,29.091
2492,29.091,25.364
2493,27.091,25.455
2494,28.091,26.727
2495,24.364,27.545
2496,25.545,25.545
2497,26.909,28.727
2498,25.364,26.818
2499,27.909,26.364
2500,25.273,28.091
2501,28.455,27.545
2502,28.182,26.818
2503,25.455,24.091
2504,26.727,24.545
2505,28.636,28.182
2506,30.091,25.091
2507,27.273,28.0
2508,26.0,
2509,28.727,26.818
2510,24.182,25.455
2511,27.182,27.182
2512,23.727,26.818
2513,28.636,26.182
2514,30.091,26.545
2515,27.636,29.0
2516,27.273,25.909
2517,,24.909
2518,26.636,28.182
2519,26.091,25.909
2520,29.545,26.818
2521,26.182,25.364
2522,28.818,27.0
2523,25.455,27.182
2524,26.091,
2525,28.545,27.273
2526,25.545,27.727
2527,25.273,29.182
2528,27.636,28.818
2529,26.727,27.727
2530,29.273,26.182
2531,26.545,29.0
2532,28.636,24.727
2533,25.182,30.0
2534,24.727,27.091
2535,26.545,27.364
2536,27.545,28.182
2537,25.636,27.0
2538,28.0,25.091
2539,27.091,26.364
2540,25.273,26.182
2541,27.545,28.909
2542,24.909,28.727
2543,28.364,26.364
2544,30.455,25.455
2545,28.0,27.818
2546,27.364,25.636
2547,26.182,27.545
2548,26.455,26.455
2549,28.0,28.909
2550,26.182,26.909
2551,27.0,25.364
2552,28.727,25.545
2553,28.0,25.909
2554,25.273,27.545
2555,24.727,25.0
2556,30.545,27.909
2557,27.182,26.636
2558,27.545,24.636
2559,25.545,29.636
2560,26.545,26.727
2561,24.364,28.091
2562,25.273,27.364
2563,29.364,24.636
2564,27.545,26.364
2565,26.273,25.273
2566,26.273,27.455
2567,25.909,28.0
2568,28.091,27.545
2569,27.727,25.091
2570,25.727,27.636
2571,26.364,24.727
2572,26.545,26.273
2573,27.727,25.909
2574,26.0,26.818
2575,25.0,
2576,30.636,23.545
2577,27.636,28.636
2578,27.545,26.727
2579,23.545,27.182
2580,27.182,28.455
2581,24.364,28.364
2582,25.091,27.0
2583,29.818,27.909
2584,28.091,27.455
2585,27.364,25.364
2586,27.091,27.182
2587,25.818,27.182
2588,28.0,28.273
