@relation randomized_final_dataset-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R1

@attribute home_team_api_id numeric
@attribute away_team_api_id numeric
@attribute buildUpPlaySpeed_home numeric
@attribute buildUpPlayPassing_home numeric
@attribute chanceCreationPassing_home numeric
@attribute chanceCreationCrossing_home numeric
@attribute chanceCreationShooting_home numeric
@attribute defencePressure_home numeric
@attribute defenceAggression_home numeric
@attribute defenceTeamWidth_home numeric
@attribute buildUpPlaySpeed_away numeric
@attribute buildUpPlayPassing_away numeric
@attribute chanceCreationPassing_away numeric
@attribute chanceCreationCrossing_away numeric
@attribute chanceCreationShooting_away numeric
@attribute defencePressure_away numeric
@attribute defenceAggression_away numeric
@attribute defenceTeamWidth_away numeric
@attribute AVG_HOME_AGE numeric
@attribute AVG_AWAY_AGE numeric
@attribute Home_Team_Aggression numeric
@attribute Home_Team_Potential numeric
@attribute Home_Team_Stamina numeric
@attribute Home_Team_OverallRating numeric
@attribute Home_Team_FreeKick numeric
@attribute Away_Team_Aggression numeric
@attribute Away_Team_Potential numeric
@attribute Away_Team_Stamina numeric
@attribute Away_Team_OverallRating numeric
@attribute Away_Team_FreeKick numeric
@attribute labels {0,1,2}

@data
8277,9761,37,39,52,42,62,42,45,48,58,53,48,47,46,43,48,50,23.364,25.455,54,77,71,72,72,58,69,62,65,74,0
8600,9804,78,63,69,78,52,40,63,57,71,36,37,72,53,39,46,52,25.909,27.727,67,79,71,76,87,71,75,65,73,80,2
10212,9768,38,44,54,76,55,38,49,46,53,56,67,68,69,52,49,54,25.636,24.545,64,75,72,70,74,68,81,72,76,80,1
8370,8581,41,44,44,44,47,63,51,59,53,63,55,61,52,47,52,56,25.636,29.273,69,75,70,73,85,71,76,67,75,84,0
9956,9824,50,54,52,54,46,36,43,47,53,56,38,53,46,42,33,58,23,26.636,52,71,65,64,82,59,62,60,59,71,0
10172,8602,51,49,36,48,52,44,43,40,55,55,60,60,45,45,45,50,28.909,25,69,76,69,75,81,67,78,72,73,74,2
10249,9748,52,47,48,49,52,34,43,37,49,52,49,54,67,46,47,47,25.909,25.818,64,77,68,73,78,67,79,72,75,81,2
8344,10194,60,69,54,59,62,47,43,56,75,73,59,61,38,32,37,41,24.364,27.545,63,76,71,72,82,71,76,72,74,75,1
10211,10214,39,48,53,53,59,37,52,61,41,43,53,59,53,49,50,57,25.455,25.636,59,71,65,66,68,65,72,69,67,85,1
9956,9930,50,54,52,54,46,36,43,47,52,56,54,63,64,47,44,54,25.273,27.818,52,70,61,65,79,55,62,57,60,74,0
8535,8600,53,51,64,51,53,47,47,51,78,63,69,78,52,40,63,57,28.091,22.273,69,79,64,76,82,69,80,69,74,68,0
8472,8668,60,70,70,70,55,35,70,35,60,65,60,70,45,40,70,40,24.909,28.727,66,80,69,74,78,73,82,72,78,86,1
9837,7794,61,48,48,52,50,33,44,50,50,50,50,51,49,44,45,50,26.091,29.273,63,72,69,69,72,64,72,58,70,79,2
8525,8640,51,63,48,53,52,43,45,47,67,43,53,44,28,40,40,48,25.636,23.273,53,72,65,68,68,63,81,72,75,71,1
8529,9875,40,30,30,35,55,40,55,60,70,30,30,35,70,50,70,45,27.091,27.273,70,79,73,72,82,67,81,74,77,82,2
8467,9938,67,48,47,47,54,33,47,37,68,53,67,53,67,57,57,63,27.909,26,54,67,64,64,80,60,70,71,66,68,2
9772,10238,65,35,65,55,51,55,56,60,50,50,50,65,50,35,55,50,25.364,28.091,72,80,76,77,87,60,70,60,67,77,0
10281,10205,55,54,58,73,41,51,50,60,24,26,43,57,58,51,51,56,27.545,25.182,59,74,70,71,69,61,78,66,73,78,0
10264,9809,30,30,55,50,60,30,30,30,30,30,45,50,70,30,30,30,27,26,65,76,71,73,83,62,70,69,64,61,0
8302,8371,61,65,53,57,38,38,49,55,34,52,55,59,54,47,52,69,26.818,29,72,81,72,78,84,67,73,67,72,79,0
8668,8455,61,42,39,59,48,52,58,60,67,38,41,61,68,39,41,46,28.636,26.545,70,80,74,79,82,67,84,76,82,81,2
7794,9851,61,52,56,51,49,44,55,48,64,41,49,52,64,46,44,51,27.364,26.091,64,73,58,69,71,66,77,73,74,73,0
10205,8696,64,30,55,35,70,65,30,70,45,55,70,70,65,45,55,50,27.182,27.818,65,83,72,79,83,71,77,71,72,77,0
8640,10229,63,30,67,65,68,57,37,64,45,31,45,74,66,60,50,65,23.182,23.455,61,81,72,74,77,55,77,70,72,88,0
9885,9875,26,24,64,53,72,23,67,36,72,34,76,66,73,61,59,39,26.545,27.909,67,82,74,78,78,64,79,73,77,82,0
9931,10199,61,46,66,66,54,47,58,53,46,48,51,53,55,48,47,50,25.818,26.636,63,76,76,72,74,58,66,66,61,65,0
9908,8611,66,45,41,69,72,34,57,34,55,55,63,62,47,61,59,54,25.818,24.727,58,70,64,67,71,60,78,73,74,73,2
8302,8581,30,30,70,60,70,60,70,65,30,30,45,40,70,30,35,50,27.545,27.818,73,83,70,78,82,68,76,66,71,69,0
9853,8592,65,35,35,65,65,35,45,65,65,35,65,65,80,55,55,65,25.818,26.455,67,78,70,73,69,68,81,70,77,77,1
9826,8456,61,68,67,62,52,36,34,48,59,29,32,49,62,42,44,54,27.818,29.364,67,75,72,73,69,64,82,70,82,85,0
8633,8603,45,35,71,54,73,49,60,68,55,37,59,43,53,58,49,58,26.364,25.818,68,84,70,80,79,65,78,69,75,88,0
9994,8203,67,52,51,50,50,45,52,52,52,54,47,53,50,52,60,48,26.545,25.727,73,72,72,69,78,60,70,71,68,78,0
9850,9826,45,55,46,54,47,38,39,51,61,67,67,69,50,36,34,41,28.364,27.091,63,73,74,72,76,70,77,72,75,81,2
8649,9938,45,60,46,49,58,36,53,34,60,53,55,49,45,48,42,53,25.818,25.091,55,64,68,61,60,53,69,71,64,67,0
9931,10179,61,46,66,66,54,47,58,53,61,37,62,50,53,45,43,54,26.182,25.909,63,73,71,69,69,63,70,68,64,62,0
9991,8475,50,37,28,66,34,55,59,52,38,39,29,30,39,25,37,35,25.091,26.727,59,71,71,68,71,58,67,65,65,69,0
8027,1601,54,40,67,49,52,44,47,52,53,38,66,65,50,43,44,49,26.2,27.727,48,66,63,63,72,52,64,55,61,76,1
4087,8639,53,44,52,52,64,47,56,50,34,23,63,52,49,58,56,48,26.455,28.364,68,75,67,70,74,65,80,72,77,79,2
8661,8603,53,52,55,52,53,47,48,55,37,51,68,66,72,42,40,53,26.727,27.182,69,76,67,72,70,67,74,65,71,63,0
8305,8634,25,40,58,42,52,49,45,47,24,25,37,24,54,66,63,66,26.909,25.909,65,77,66,74,80,63,86,71,82,87,2
8581,10205,30,30,45,40,70,30,35,50,64,30,55,35,70,65,30,70,28.636,27.182,65,76,65,71,83,65,83,72,79,83,2
7955,10192,54,47,37,48,53,49,45,52,60,57,65,69,68,48,49,61,25.364,26.909,57,68,63,60,66,62,71,70,66,75,1
9790,9788,70,60,70,60,70,70,45,60,65,45,50,70,65,55,40,65,26.182,25.545,70,81,75,74,74,65,77,68,72,84,1
8560,10205,35,36,60,52,59,48,53,65,35,35,43,57,58,51,51,56,26.727,25.727,61,80,69,77,77,63,79,70,75,74,1
8475,9985,38,49,45,42,53,27,32,35,54,62,55,58,60,45,54,52,24.545,24.455,55,69,64,65,72,57,73,67,69,75,1
7819,7794,62,45,48,54,53,43,42,51,61,52,56,51,49,44,55,48,28,27.727,63,74,68,71,75,63,72,53,68,71,1
8302,9869,30,30,70,60,70,60,70,65,70,55,65,50,70,70,70,55,25.545,27.909,67,82,74,77,83,66,76,71,71,82,0
9908,8593,50,54,55,64,28,54,58,47,35,39,58,55,30,64,53,59,23.909,21.909,59,74,68,69,70,66,82,73,76,78,0
10233,9888,65,35,50,50,50,54,65,35,50,50,50,60,52,30,55,65,27.727,26.909,65,79,66,76,84,69,74,62,70,84,1
8528,9879,38,38,54,42,42,40,42,44,48,45,38,62,54,38,38,62,28,30.273,65,76,71,74,75,65,76,70,75,81,2
8529,9885,40,30,30,35,55,40,55,60,45,35,45,55,70,50,35,70,26.455,26,70,81,72,73,82,75,86,75,79,75,2
8597,8485,56,61,55,48,46,43,43,52,58,62,45,70,55,40,40,60,25.273,27.7,56,68,67,63,73,58,66,68,63,71,2
8551,8600,50,50,50,65,55,40,45,55,70,49,66,50,50,44,45,55,28.273,26.818,58,73,66,70,67,72,79,73,76,85,0
9906,8560,57,50,61,62,49,49,42,52,60,50,54,60,52,49,53,53,26.091,25.727,72,84,74,81,75,65,79,67,75,78,0
10228,8593,53,46,65,43,46,46,44,48,40,30,51,55,39,64,53,64,22.636,21,64,73,68,67,62,59,81,69,73,67,2
9829,8583,35,55,65,55,45,70,65,70,30,70,35,65,35,30,55,30,24.818,27.455,59,78,65,71,76,67,79,69,74,78,0
6493,10192,40,50,55,65,55,45,50,55,55,55,55,70,60,55,55,60,28,25.364,59,66,59,59,72,69,74,67,66,76,0
8659,8472,55,51,53,53,57,41,40,49,60,61,56,44,58,41,38,53,26.455,26.909,66,76,68,72,76,68,76,69,74,85,1
10233,9882,64,38,66,67,49,46,47,53,36,38,49,62,33,50,51,53,27.182,25.7,61,76,66,72,72,67,76,67,71,74,2
158085,8613,65,39,55,59,46,37,39,37,47,50,37,38,53,32,62,54,25.364,25.818,63,74,67,69,76,62,72,69,69,71,0
9810,9789,51,38,47,58,40,48,42,55,71,40,70,44,49,65,71,40,27.636,26.636,68,75,68,73,78,58,83,74,81,84,0
8358,9904,59,38,55,39,43,53,62,37,78,58,66,39,41,39,48,47,23.545,24.455,63,76,68,72,75,65,77,66,72,74,0
7878,9906,48,37,72,76,52,49,45,68,47,51,67,63,54,52,37,55,26.091,25.727,70,76,67,73,77,69,83,74,79,82,2
10218,10217,53,69,48,45,43,29,41,36,56,66,55,52,38,40,50,52,26.636,27,59,68,66,66,74,63,71,67,69,67,2
8178,9789,67,38,51,47,55,57,39,51,73,43,60,53,64,59,67,46,23.364,23,66,81,73,77,74,62,83,77,79,74,1
8586,8472,41,38,41,59,62,58,51,56,60,61,56,44,58,41,38,53,24.727,28.182,67,81,76,78,86,66,76,71,74,81,0
7844,9772,40,39,53,62,58,37,40,64,70,53,65,66,54,60,57,54,24.909,29.364,62,74,68,69,67,69,80,71,79,78,1
9956,7730,50,54,52,54,46,36,43,47,37,49,52,60,48,43,43,55,23.273,26.818,60,71,65,62,81,59,66,65,60,70,1
8456,8668,36,34,39,44,38,42,44,54,58,62,48,59,32,41,44,59,27.636,27.091,71,84,73,83,84,68,81,72,77,86,0
9790,8177,34,38,34,59,48,45,35,58,40,55,63,46,63,50,38,55,24.818,27.364,59,79,64,73,83,64,74,73,73,74,2
8277,8611,53,32,53,54,56,42,54,62,38,34,63,65,37,44,41,55,24.364,23.818,59,73,69,70,76,58,76,68,71,77,1
10252,9825,63,59,52,55,34,39,41,54,30,29,41,55,39,64,54,52,24.909,26.091,73,78,73,74,69,68,83,72,80,82,2
8302,8633,68,58,68,67,71,57,58,68,54,39,67,60,67,68,55,55,26.364,26,67,81,72,78,83,70,86,77,84,87,2
9864,8315,42,36,41,40,50,47,37,52,46,39,50,60,36,49,57,50,27.727,28.364,63,78,65,75,76,69,79,69,77,72,2
10243,10199,45,60,45,70,50,50,55,50,45,60,45,70,60,40,45,50,25.091,26.636,56,71,63,63,73,58,71,62,62,82,1
9986,8203,40,50,45,43,60,70,70,70,65,60,50,40,50,60,70,60,25,25.364,59,66,64,63,67,60,69,66,65,69,1
8576,9827,65,45,65,65,50,45,45,50,50,35,50,65,65,55,45,65,26.636,26.818,61,72,60,67,72,62,78,70,75,74,2
8066,9927,61,59,50,57,55,43,41,46,70,55,42,47,60,41,43,62,25.273,27.182,51,67,64,63,72,60,67,65,64,65,0
8165,8358,45,50,47,45,56,55,61,46,50,47,47,41,34,41,42,50,25.818,26.091,72,76,69,72,75,62,75,66,73,81,2
9905,9823,65,50,59,62,53,57,53,43,42,40,34,30,72,39,52,65,27.818,24.636,62,74,68,72,81,63,85,70,82,85,0
10251,9800,55,44,46,48,44,42,40,40,60,75,62,45,60,50,48,40,25,26.909,62,68,68,63,71,56,65,63,61,56,0
10243,10199,48,56,49,61,55,54,49,60,48,57,63,34,64,56,45,52,24.273,24,57,72,66,64,70,65,69,67,63,65,1
9790,8722,45,58,60,73,62,45,32,63,59,57,53,47,59,57,46,54,28.273,25.182,67,76,66,73,81,65,76,69,72,74,2
8525,8464,35,30,30,40,65,30,30,30,32,30,35,40,60,30,30,30,25.091,25.182,62,72,66,65,73,65,74,72,68,70,2
10217,9908,30,35,30,50,65,30,30,30,45,45,33,50,67,30,30,30,25.364,26.091,63,69,65,65,77,67,75,72,71,74,0
8371,8370,38,52,55,59,54,47,52,69,45,44,44,44,47,63,51,59,26.364,25,68,74,72,72,77,60,77,66,73,85,0
7841,9771,30,30,45,55,60,30,30,30,50,50,50,50,50,50,50,50,27.727,26.4,67,74,70,68,70,59,71,65,65,68,0
10167,10233,48,33,46,62,45,39,43,46,64,38,66,67,49,46,47,53,29.636,27,68,76,63,74,80,65,75,67,72,72,1
10260,8456,46,54,46,60,55,40,50,56,45,55,40,38,48,50,60,54,27.727,26.818,64,82,67,80,84,66,84,75,82,83,2
4087,8481,35,65,50,65,65,45,55,65,35,35,35,65,35,35,55,50,27.091,24.909,71,72,61,68,69,60,73,66,69,74,0
8372,8581,62,52,59,55,52,37,56,49,62,65,71,42,65,36,33,42,26.182,27.909,66,75,69,72,72,64,76,69,75,82,0
8533,9878,60,65,50,50,65,25,45,50,65,65,65,50,65,45,45,35,29.818,26.182,72,76,63,74,70,65,72,64,69,75,0
8639,9837,45,43,68,52,64,59,42,48,48,49,48,52,58,33,44,50,26.273,25.818,65,78,69,74,81,63,73,65,72,78,0
9910,8603,53,62,59,68,52,42,52,68,59,37,59,43,53,58,49,58,24.636,27.182,58,77,69,72,78,58,76,65,74,80,0
6413,9761,57,39,57,50,54,58,60,63,46,54,32,42,42,43,39,50,24.273,26.091,54,72,70,68,75,59,68,66,65,68,0
9925,9860,54,52,52,67,51,46,46,67,66,53,53,68,66,56,68,66,25.091,25.182,65,77,71,71,83,65,70,67,66,71,0
9847,7819,50,65,40,65,55,70,70,70,65,30,50,65,40,70,65,70,27.364,25.273,66,82,71,74,85,58,77,63,68,76,0
9777,7730,48,51,53,66,45,49,45,49,37,49,52,60,48,43,43,55,24.909,26.455,56,66,62,60,60,52,65,60,60,70,0
8485,10251,58,62,45,70,55,40,40,60,55,44,46,48,44,42,40,40,27.7,25.818,58,66,68,63,71,65,67,68,63,71,0
10003,9825,45,42,34,36,55,31,47,42,59,30,28,44,46,51,44,52,26.818,27.455,65,79,70,77,85,67,84,71,81,79,2
8558,8634,68,55,72,70,54,51,58,56,43,34,59,25,68,67,43,68,23.818,27.091,65,78,67,74,82,66,89,73,87,87,1
9869,8371,70,55,65,50,70,70,70,55,35,35,45,65,55,30,65,55,26.545,28.636,69,77,71,72,79,68,76,75,74,79,0
8525,9839,35,30,30,40,65,30,30,30,50,50,50,50,50,50,50,50,24,25.7,63,71,65,65,73,63,71,70,65,73,2
9925,8485,50,53,57,58,60,55,51,60,62,45,40,50,55,42,42,60,25.455,25.909,63,74,71,69,81,58,67,66,63,71,0
8673,8245,69,55,52,40,53,59,49,67,75,62,48,53,68,58,43,65,26.364,28.429,65,70,71,67,75,67,65,67,61,64,0
9831,9748,70,70,60,30,65,70,70,70,60,40,70,45,70,70,60,70,25.364,26,63,76,72,71,69,69,85,74,78,79,1
9853,9837,58,52,48,64,52,48,51,49,48,49,48,52,58,33,44,50,27.636,26.727,68,77,71,75,79,61,74,64,71,71,0
8558,10267,50,44,52,60,40,37,40,45,35,35,37,51,58,49,45,53,24.091,23.455,72,79,70,74,78,68,82,70,76,79,0
8586,8559,60,55,70,70,70,30,40,60,45,70,55,70,50,40,55,50,27.818,27.455,73,83,78,81,84,66,75,70,72,74,0
9847,7819,35,35,35,35,50,45,55,65,65,35,35,65,65,55,45,65,26.273,27.273,67,81,70,78,86,59,73,65,71,74,0
10261,8586,58,49,47,54,46,41,39,51,47,40,41,41,63,63,54,56,25.182,24.727,67,78,76,75,74,66,83,77,79,87,0
7943,8686,57,60,56,57,56,38,47,53,68,47,71,54,66,36,57,48,27.273,27.455,64,77,67,74,74,68,80,69,78,90,2
9853,7819,65,35,35,65,65,35,45,65,65,35,35,65,65,55,45,65,25.727,25,67,77,69,72,69,59,74,65,69,74,0
158085,7844,69,39,55,59,46,35,37,37,40,39,53,62,58,37,40,64,26.182,23.364,56,71,72,68,76,57,72,66,66,70,2
6391,9831,48,52,55,53,55,42,46,53,48,53,49,66,38,57,47,61,28.455,23.455,62,69,61,67,62,67,78,72,72,75,0
9906,9869,57,54,58,69,79,58,48,54,68,53,67,51,65,58,51,55,24.091,25.636,64,82,73,77,82,65,74,68,72,79,0
2186,2182,37,38,66,66,33,59,34,64,67,54,56,62,67,47,47,63,27.273,25.636,55,63,65,60,57,59,70,69,66,69,1
8592,9874,65,35,65,65,80,55,55,65,50,50,35,65,35,45,55,65,27.273,24.818,72,82,75,80,77,62,76,68,71,79,1
10205,8581,35,35,43,57,58,51,51,56,57,63,55,61,52,47,52,56,24.818,26.818,62,81,74,76,74,66,75,68,72,82,0
6269,8529,53,35,50,64,49,60,51,40,65,50,50,65,50,45,45,51,29.182,26.455,64,71,59,68,81,73,78,71,74,82,1
8600,9876,68,63,69,68,52,40,57,57,57,38,39,54,55,47,59,52,28,25.636,67,77,66,75,85,60,75,64,71,70,0
8456,10003,36,34,39,44,38,42,44,54,41,39,36,42,44,52,58,57,28.182,25.727,67,82,72,82,85,65,76,68,74,82,0
10217,10229,58,55,55,52,44,57,50,52,52,46,60,56,52,50,61,55,23.636,22.455,58,69,66,65,66,59,73,68,67,64,2
9768,10212,53,56,67,68,69,52,49,54,38,44,54,76,55,38,49,46,22.909,25.818,66,81,70,75,79,68,73,72,69,75,2
2182,8024,67,54,56,62,67,47,47,63,66,72,70,61,54,32,32,62,24.636,26.111,56,70,73,64,62,60,66,63,62,64,0
10264,6403,30,30,55,50,60,30,30,30,30,30,50,60,60,30,30,30,25.545,25.091,65,76,67,71,74,60,70,68,65,73,2
9764,10264,65,41,54,47,46,39,40,53,53,55,53,65,39,25,56,39,26.818,25.545,66,70,68,67,69,64,75,69,72,72,2
8571,9987,42,47,37,67,30,46,45,52,58,38,30,69,56,36,57,70,26.273,25.091,63,70,67,67,71,61,75,67,69,71,0
8540,8533,65,35,50,65,50,35,45,50,45,50,49,45,35,36,70,51,27.364,27.091,65,78,64,74,82,69,77,71,73,69,1
8525,8640,35,30,30,40,65,30,30,30,30,30,33,52,70,30,30,30,23.727,25.273,64,71,65,64,73,61,81,73,75,85,2
9825,10252,66,30,30,45,35,30,40,50,70,59,65,70,50,30,70,30,24.091,27.727,70,86,73,80,87,70,83,71,78,86,2
8559,8586,55,70,70,70,45,35,70,35,70,50,50,65,50,50,50,50,27.273,25.909,70,78,75,74,83,74,82,78,79,84,0
7878,10205,53,52,54,59,55,54,49,67,42,41,53,38,70,50,48,54,26.818,26.727,67,74,68,72,82,71,80,72,77,79,0
8668,10252,60,65,60,70,45,40,70,40,70,59,65,70,50,30,70,30,28.545,27.545,70,80,71,76,80,69,83,72,78,86,1
8467,8597,70,50,50,50,50,30,70,30,70,70,70,70,65,60,70,70,28.091,24.545,59,69,62,63,63,53,69,65,61,71,2
8315,8581,46,38,52,68,37,37,60,65,57,63,55,61,52,47,52,56,26.182,28.182,71,82,75,79,87,69,74,72,72,69,0
8472,10003,55,55,55,65,55,45,55,65,66,34,52,51,64,44,47,64,26.182,24.545,73,79,73,75,89,60,80,75,73,86,0
10172,8659,57,58,60,48,48,42,51,44,48,48,45,60,54,38,38,52,27.455,27.818,68,76,70,74,81,65,76,69,72,85,2
8025,8020,47,55,45,48,54,48,47,51,46,38,36,33,53,53,54,55,27.5,23.25,55,67,64,64,71,61,67,63,63,66,1
8564,9882,45,30,55,45,70,30,35,60,60,30,30,30,65,50,30,55,29.545,25.727,70,86,73,79,75,70,79,70,74,82,0
8540,9875,60,40,50,35,65,45,45,50,60,50,65,65,50,45,55,50,27.455,28.636,66,77,64,74,86,72,82,72,80,74,2
8262,9788,59,77,52,77,45,32,56,41,31,32,38,26,49,41,48,39,27.818,23.636,66,73,69,70,76,62,80,70,75,73,2
7794,9830,50,50,50,51,49,44,45,50,46,51,52,44,49,47,51,54,29.273,26,63,73,65,70,78,61,72,64,69,66,1
10249,9851,52,47,48,49,52,34,43,37,64,41,49,52,64,46,44,51,28,25.636,61,76,68,73,76,62,77,69,74,74,0
9839,9803,41,52,48,60,47,46,55,54,55,52,62,43,54,47,44,50,24.273,25.182,58,69,66,64,75,62,70,68,66,78,2
1957,1601,33,52,48,39,64,32,56,52,48,51,68,67,51,46,48,50,23.714,28.667,56,70,69,62,56,61,62,67,61,60,2
9910,8302,53,62,59,68,52,42,52,68,65,65,53,57,38,38,49,55,25.636,27.636,60,77,71,73,79,65,78,71,76,84,0
10235,8593,47,53,43,33,32,48,59,53,40,38,67,65,67,65,57,63,22.545,23,57,75,71,69,69,59,78,71,72,86,0
9847,9837,49,41,62,52,60,49,46,52,61,48,48,52,50,33,44,50,27.636,25.091,71,81,73,79,82,64,73,64,67,78,0
10243,9931,62,46,50,50,54,47,43,56,61,46,66,66,54,47,58,53,23.909,26.455,53,69,63,63,67,59,73,70,68,69,1
10191,10179,58,35,67,32,66,47,45,53,61,37,62,50,53,45,43,54,26.636,24.364,56,64,67,61,62,56,70,66,64,72,0
9991,8635,70,65,60,50,60,45,50,40,50,35,70,50,60,70,50,70,27,23.364,66,72,71,68,83,63,77,72,71,71,2
8686,8540,67,38,73,64,56,36,57,34,66,37,56,34,63,43,42,48,27.364,27.182,66,78,68,75,79,65,76,65,72,78,2
9851,9831,50,45,70,60,60,70,70,70,70,70,60,30,65,70,70,70,24.455,25.182,64,79,70,72,70,65,78,72,71,62,0
9837,7794,48,48,48,52,50,33,44,50,67,43,56,51,49,39,47,48,27,26.182,58,72,66,70,77,62,74,67,70,78,0
8611,10235,55,55,63,62,47,61,59,54,47,53,43,33,32,48,59,53,25.364,22.182,61,75,73,71,73,57,77,67,69,69,2
10217,8464,38,44,55,60,44,50,58,62,46,38,39,55,50,45,48,53,23.364,26.727,65,71,71,67,82,66,69,68,66,71,0
8024,8025,63,48,48,68,53,37,58,63,47,55,45,48,54,48,47,51,27.125,25.625,56,63,68,61,75,56,67,66,66,72,1
8558,7878,50,44,52,60,40,37,40,45,52,37,72,76,52,49,45,68,26.727,25.273,68,76,70,73,80,57,77,69,72,80,0
9938,8485,60,53,55,49,45,48,42,53,59,53,51,72,63,49,45,63,23.364,25.545,52,69,69,63,67,56,69,70,66,67,2
8456,9825,59,29,38,36,24,48,47,54,59,30,28,44,46,51,44,52,27.636,26.182,66,82,74,81,77,68,83,76,79,78,1
8588,9873,30,30,60,50,70,70,60,70,60,70,50,60,60,30,55,30,28,25.727,63,76,68,68,75,62,77,74,71,74,1
9851,8521,50,45,70,60,60,70,70,70,50,40,30,40,60,70,70,70,24.364,27.545,60,80,64,67,78,59,75,66,69,78,0
10269,9823,59,41,58,66,65,47,52,38,56,41,40,44,39,52,54,52,23.273,24.909,60,79,67,73,70,61,86,73,83,83,2
9865,8305,65,45,45,45,70,70,65,30,30,35,35,50,70,40,30,50,26.727,25.545,66,79,70,74,78,64,79,71,75,79,2
8530,10167,65,35,50,65,63,35,55,50,50,30,48,55,65,45,47,50,26.909,28.909,69,74,65,73,86,61,68,62,66,72,1
6391,9851,48,52,55,53,55,42,46,53,64,41,49,52,64,46,44,51,30,25.545,62,70,62,68,69,70,77,71,73,69,1
10212,9771,30,30,55,50,65,30,30,30,50,50,50,50,50,50,50,50,24.8,27.2,62,70,65,66,66,65,72,64,65,67,1
8305,8581,35,40,58,42,52,49,45,47,57,63,55,61,52,47,52,56,27.091,28.455,60,75,64,72,79,69,74,68,71,70,2
8485,9860,70,70,70,70,70,60,70,70,70,70,70,70,70,60,70,70,24.545,26.273,56,70,68,65,79,63,73,64,67,74,2
9773,7841,52,53,56,66,68,58,60,60,66,44,58,65,54,39,48,66,23.818,24.545,63,81,75,76,79,64,73,68,69,71,0
8583,9851,35,65,35,65,50,35,45,65,65,35,65,65,65,55,45,65,26.545,24.273,62,75,63,71,62,64,78,69,74,71,2
9783,10267,30,30,30,45,65,35,35,45,30,30,55,60,70,55,60,60,28.727,28.273,63,82,70,75,83,72,81,68,78,78,2
8302,7878,65,65,53,57,38,38,49,55,52,37,72,76,52,49,45,68,27.091,26,67,79,70,76,84,61,77,69,72,75,0
9908,8525,50,54,55,64,28,54,58,47,51,63,48,53,52,43,45,47,24.182,26.636,57,74,67,70,69,58,71,67,69,68,0
9827,9837,38,36,49,55,51,37,33,49,48,48,48,52,50,33,44,50,25.909,27.818,71,76,69,73,82,60,73,68,71,72,1
8558,8560,50,44,52,60,40,37,40,45,35,36,60,52,59,48,53,65,26.545,26.727,64,68,65,66,68,64,78,67,76,80,0
8586,9850,60,55,70,70,70,30,40,60,49,52,48,64,66,34,54,48,27.455,26.182,72,82,73,79,84,62,72,69,69,77,2
9938,8597,53,52,55,53,42,41,41,52,53,54,55,50,49,47,49,52,22.727,24.727,55,73,62,63,66,55,65,61,60,74,0
8178,9810,73,55,77,54,61,61,72,50,51,38,47,58,40,48,42,55,22.727,27,55,82,67,75,94,69,76,69,74,78,0
10281,8581,55,54,58,73,41,51,50,60,53,63,55,61,52,47,52,56,27.091,29.182,64,73,68,72,81,69,75,67,74,83,0
10217,8640,30,35,30,50,65,30,30,30,30,30,33,52,70,30,30,30,25,24.545,60,70,65,65,60,62,81,76,75,85,1
8640,8277,67,43,53,44,28,40,40,48,57,48,53,37,71,60,58,62,24.909,24.273,61,80,75,76,75,61,75,66,71,75,0
8722,9790,58,71,42,39,50,40,40,56,52,29,61,58,54,60,55,52,26.182,26.545,69,76,68,74,70,66,78,71,75,83,2
9831,9748,48,66,49,66,34,56,47,64,49,52,49,54,67,46,47,47,24.273,25.455,62,74,67,69,76,65,78,70,74,82,2
8030,8028,62,52,66,59,58,51,58,40,64,67,64,66,39,36,45,48,27.818,26.091,56,68,65,66,69,57,67,65,65,69,0
8371,9865,38,52,55,59,54,47,52,69,46,65,57,54,40,37,53,45,27.182,27.545,69,75,73,72,76,71,73,75,70,67,2
7844,9772,30,30,55,55,55,30,30,30,30,30,50,55,65,30,30,30,27.091,25.636,61,72,66,68,66,68,83,75,79,86,0
10212,10214,38,44,54,76,55,38,49,46,41,43,53,59,53,49,50,57,24.636,25.818,66,74,69,69,74,68,73,72,69,84,0
9864,8560,45,36,72,69,50,64,58,42,28,36,60,52,59,48,53,70,25.818,24.182,57,76,72,73,79,64,80,65,75,80,2
10265,8025,40,35,55,35,70,70,70,65,30,45,45,35,70,60,70,50,26.75,26,64,72,63,66,68,56,67,58,59,73,1
8583,10249,30,70,35,65,35,30,55,30,35,35,55,35,70,70,70,70,26.182,25.091,61,76,66,70,76,66,76,68,71,75,0
8600,9804,75,45,65,65,50,45,55,50,50,50,50,65,50,35,45,50,27.455,28.364,71,77,71,74,87,68,75,63,74,80,0
10242,9831,49,51,52,49,49,43,42,52,48,66,49,51,34,26,47,64,25.909,25.455,59,72,69,68,76,63,75,69,72,76,1
10229,8674,62,40,67,48,52,50,65,59,44,44,56,58,42,49,47,53,24.545,23.182,60,73,69,70,70,63,72,68,67,69,0
9869,8371,68,53,67,51,65,58,51,55,55,54,56,69,68,48,61,68,26.818,27.727,69,75,70,73,79,69,73,67,71,81,1
9873,9853,65,50,50,65,50,45,45,65,65,35,35,65,65,35,45,65,26.182,24.909,64,76,70,72,74,64,76,68,72,70,2
